game_id,season,week,evidence_domain,expected_margin_source_type,expected_margin_provenance,event_time,temporal_order_basis,temporal_order_key,temporal_order_source,temporal_order_source_sha256,team,opponent,venue,pregame_team_rating,pregame_opponent_rating,expected_margin,actual_margin,game_result,prior_rating_state,subsequent_outcomes,source_provenance,observed_at,recorded_at,model_version,configuration_version,split
G2006_P1852,2006,7,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-14"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,UAB,Houston,HOME,-6.050507443452114,-31.18549899194327,27.69496395898764,25.0,W,"{""games_played_to_date"":3.0,""opponent_games_played_to_date"":3.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":2.559972410496476}","{""scored_against_game_ids"":[""G2006_P1895"",""G2006_P2166"",""G2006_P2180""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-14,2006-10-14,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1854,2006,7,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-14"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Colgate,Penn,HOME,2.186751555924568,-9.108066146519903,13.79033285364108,4.0,W,"{""games_played_to_date"":3.0,""opponent_games_played_to_date"":3.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":2.495515151196608}","{""scored_against_game_ids"":[""G2006_P1869"",""G2006_P1924""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-14,2006-10-14,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1855,2006,7,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-14"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Yale,Army,HOME,-22.0634547463683,6.633052219789308,-26.16261419720092,5.0,W,"{""games_played_to_date"":5.0,""opponent_games_played_to_date"":3.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":2.533892768956689}","{""scored_against_game_ids"":[""G2006_P1868"",""G2006_P1909""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-14,2006-10-14,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1858,2006,8,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-20"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,South Florida,UConn,HOME,6.486254369546698,-2.793328221285612,12.47509097178171,6.0,W,"{""games_played_to_date"":4.0,""opponent_games_played_to_date"":4.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":3.195508380949397}","{""scored_against_game_ids"":[""G2006_P1905"",""G2006_P2143""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-20,2006-10-20,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1867,2006,8,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-21"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Holy Cross,Army,HOME,-7.915306030951587,0.2983669683528826,-5.159471474444605,-45.0,L,"{""games_played_to_date"":4.0,""opponent_games_played_to_date"":4.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":3.054201524859864}","{""scored_against_game_ids"":[""G2006_P1888"",""G2006_P2122"",""G2006_P2160""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-21,2006-10-21,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1868,2006,8,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-21"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Yale,Cornell,HOME,-16.6201443553364,-7.144399461727139,-6.591149428986749,-2.0,L,"{""games_played_to_date"":6.0,""opponent_games_played_to_date"":4.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":2.884595464622508}","{""scored_against_game_ids"":[""G2006_P1909""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-21,2006-10-21,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1869,2006,8,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-21"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Colgate,Lehigh,HOME,1.034613528537741,11.17060772051037,-7.198086770418675,17.0,W,"{""games_played_to_date"":4.0,""opponent_games_played_to_date"":3.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":2.937907421553953}","{""scored_against_game_ids"":[""G2006_P1924""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-21,2006-10-21,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1873,2006,8,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-21"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Penn St.,Purdue,HOME,9.228443251710726,-3.227193090208793,15.79837253964059,10.0,W,"{""games_played_to_date"":3.0,""opponent_games_played_to_date"":4.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":3.342736197721073}","{""scored_against_game_ids"":[""G2006_P2237"",""G2006_P1935""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-21,2006-10-21,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1877,2006,9,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-24"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Southern Miss,Tulsa,HOME,6.519822646021105,7.968196273285189,1.901997352209622,7.0,W,"{""games_played_to_date"":3.0,""opponent_games_played_to_date"":3.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":3.350370979473706}","{""scored_against_game_ids"":[""G2006_P1913"",""G2006_P2195""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-24,2006-10-24,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1879,2006,9,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-27"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,UConn,West Virginia,HOME,-0.1691709172804995,14.78331109160061,-11.65102066573999,-40.0,L,"{""games_played_to_date"":5.0,""opponent_games_played_to_date"":3.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":3.301461343141117}","{""scored_against_game_ids"":[""G2006_P1906""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-27,2006-10-27,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1880,2006,9,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-28"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Virginia Tech,Duke,HOME,18.13050702549954,-40.91275999464197,62.08097485981855,46.0,W,"{""games_played_to_date"":6.0,""opponent_games_played_to_date"":6.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":3.037707839677031}","{""scored_against_game_ids"":[""G2006_P2196""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-28,2006-10-28,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1882,2006,9,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-28"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Maryland,NC St.,HOME,5.730568810873106,3.205431942407053,5.375002034634712,10.0,W,"{""games_played_to_date"":6.0,""opponent_games_played_to_date"":5.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":2.849865166168659}","{""scored_against_game_ids"":[""G2006_P1896""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-28,2006-10-28,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1883,2006,9,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-28"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Michigan,Indiana,HOME,6.965891855507535,-14.44574339011197,24.29570809029036,17.0,W,"{""games_played_to_date"":5.0,""opponent_games_played_to_date"":6.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":2.884072844670856}","{""scored_against_game_ids"":[""G2006_P2164""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-28,2006-10-28,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
G2006_P1884,2006,9,GOVERNED_SYNTHETIC,DERIVED_AT_INGESTION,"{""derived_from_actual_result"":false,""model_id"":""BAXTER-MOV-v1.0-R"",""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""retrospective_full_season"":false,""source_type"":""DERIVED_AT_INGESTION"",""transform"":""BAXTER-MOV-v1.0-R: predicted margin A = season HFA x non-neutral indicator + rating A - rating B; ratings centered to zero within season""}",,EXACT_GAME_DATE,"{""game_date"":""2006-10-28"",""season"":2006}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv,f5c6f9460ac284fa959623983de0c549457fe2957cf68cbaf8cb37136469851f,Cincinnati,South Florida,HOME,-1.845547828040719,6.531059142247678,-5.554580972017975,13.0,W,"{""games_played_to_date"":4.0,""opponent_games_played_to_date"":5.0,""rating_scale"":""BAXTER-MOV-v1.0-R season-specific opponent-adjusted margin points, ridge lambda 0.3, margin cap +/-49, minimum 3 prior games, season-specific fitted HFA, ratings centered to zero within season. Raw rating scales are season-specific and are not directly comparable across seasons."",""season_hfa_at_fit"":2.822025998270421}","{""scored_against_game_ids"":[""G2006_P2193""]}",NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup_Package.zip::NCAA_Phase4M_2006_2011_Week_By_Week_Cleanup/data/verified_week_by_week_2006_2011.csv | Baxter_v1_2006_2011_2024_2025_Complete_Package.zip::Baxter_Ratings_v1_2006_External_Validation.xlsx [Walk Forward],2006-10-28,2006-10-28,BAXTER-MOV-v1.0-R,BAXTER-MOV-v1.0-R-FROZEN-LAMBDA-0.3-CAP-49-MINPRIOR-3,training
